ID,Latitude,Longitude,Genus,Species,Family,Class,Infra-Class,Order,Status,Megafauna,AgeID,DatedRemain,DatedMaterial,Age,AgeType,DatingTechnique,OverallRegion,AdministrativeDivision,SpecificRegion,Cave/Site/Deposit,Chamber/Provenance,Stratigraphy/Taphonomy,Species abundances
6944,-37.0333,140.8,Pseudomys,apodemoides,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NCF1-3 mid,Flowstone,Calcite,297.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6945,-37.0333,140.8,Pseudomys,apodemoides,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NCF1-1 base,Flowstone,Calcite,396.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6946,-37.0333,140.8,Pseudomys,apodemoides,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NC5,Sediment,Quartz,513.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 4 - 190 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6947,-37.0333,140.8,Pseudomys,apodemoides,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NC6,Sediment,Quartz,535.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 4 - 190 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6948,-37.0472,140.8035,Pseudomys,apodemoides,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,GH-En9,Tooth,Dentine,60.5,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 70-74 cm below datum,"Stratigraphy, with sediment classification in Fortes and Bestland 2007",Yes
6949,-37.0472,140.8035,Pseudomys,apodemoides,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,G_H-En4,Tooth,Dentine,67.2,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit D - 99-104 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2094",Yes
6950,-37.0472,140.8035,Pseudomys,apodemoides,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,GH-En3,Tooth,Dentine,72.3,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 74-79 cm below datum,"Stratigraphy, with sediment classification in Fortes and Bestland 2007",Yes
6951,-37.0472,140.8035,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,GH09-2,Sediment,Quartz,70.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit B - 61-66 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2022",Yes - see also Fraser and Wells 2006
6952,-37.0472,140.8035,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,GH09-5,Sediment,Quartz,76.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Units D - 121-130 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2007",Yes
6953,-37.0472,140.8035,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,GH09-4,Sediment,Quartz,77.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit D - 99-104 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2095",Yes
6954,-37.0472,140.8035,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,GH09-1,Sediment,Quartz,82.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit E - 131-136 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2007",Yes
6955,-37.0472,140.8035,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,GH09-3,Sediment,Quartz,82.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 79-84 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2055",Yes
6956,-37.0333,140.8,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,NC1,Sediment,Quartz,206.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 1 - 102 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6957,-37.0333,140.8,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,NC2,Sediment,Quartz,231.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 2a - 114 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6958,-37.0333,140.8,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,NC3,Sediment,Quartz,257.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 2b - 134 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6959,-37.0333,140.8,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,NCF1-2 top,Flowstone,Calcite,289.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6960,-37.0333,140.8,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,NC4,Sediment,Quartz,292.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6961,-37.0333,140.8,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,NCF1-3 mid,Flowstone,Calcite,297.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6962,-37.0333,140.8,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,NCF1-1 base,Flowstone,Calcite,396.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6963,-37.0333,140.8,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,NC5,Sediment,Quartz,513.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 4 - 190 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6964,-37.0333,140.8,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,NC6,Sediment,Quartz,535.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 4 - 190 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6965,-34.79,139.54,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,OZG-543,Sediment,Charcoal,1.29,<,Radiocarbon,Main Australia,SA,Murray-Darling Basin,Fromm's Landing,Shelter 2 - layer 4,Yes,Yes
6966,-34.79,139.54,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,OZG-543,Sediment,Charcoal?,2.9,>,Radiocarbon,Main Australia,SA,Murray-Darling Basin,Fromm's Landing,Shelter 2 - layer 10,Yes,Yes
6967,-37.0472,140.8035,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,GH-En9,Tooth,Dentine,60.5,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 70-74 cm below datum,"Stratigraphy, with sediment classification in Fortes and Bestland 2007",Yes
6968,-37.0472,140.8035,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,G_H-En4,Tooth,Dentine,67.2,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit D - 99-104 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2095",Yes
6969,-37.0472,140.8035,Pseudomys,auritus,Muridae,Mammalia,Holotheria,Rodentia,Extinct,No,GH-En3,Tooth,Dentine,72.3,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 74-79 cm below datum,"Stratigraphy, with sediment classification in Fortes and Bestland 2007",Yes
6970,-37.0472,140.8035,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,GH09-2,Sediment,Quartz,70.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit B - 61-66 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2023",Yes - see also Fraser and Wells 2006
6971,-37.0472,140.8035,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,GH09-5,Sediment,Quartz,76.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Units D - 121-130 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2007",Yes
6972,-37.0472,140.8035,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,GH09-4,Sediment,Quartz,77.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit D - 99-104 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2096",Yes
6973,-37.0472,140.8035,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,GH09-1,Sediment,Quartz,82.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit E - 131-136 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2007",Yes
6974,-37.0472,140.8035,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,GH09-3,Sediment,Quartz,82.0,=,OSL  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 79-84 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2056",Yes
6975,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,Risø-060701,Sediment,Quartz,107.0,=,OSL  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,91 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
6976,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,Risø-060703,Sediment,Quartz,112.0,=,OSL  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A1 - 2,60 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
6977,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,Risø-060702,Sediment,Quartz,122.0,=,OSL  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A7,1 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
6978,-37.0333,140.8,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NC1,Sediment,Quartz,206.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 1 - 102 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6979,-37.0333,140.8,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NC2,Sediment,Quartz,231.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 2a - 114 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6980,-37.0333,140.8,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NC3,Sediment,Quartz,257.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 2b - 134 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6981,-37.0333,140.8,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NCF1-2 top,Flowstone,Calcite,289.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6982,-37.0333,140.8,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NC4,Sediment,Quartz,292.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6983,-37.0333,140.8,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NCF1-3 mid,Flowstone,Calcite,297.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6984,-37.0333,140.8,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NCF1-1 base,Flowstone,Calcite,396.0,=,U-series Th/U   ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 3 - 165 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6985,-37.0333,140.8,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NC5,Sediment,Quartz,513.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 4 - 190 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6986,-37.0333,140.8,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NC6,Sediment,Quartz,535.0,=,OSL  ,Main Australia,SA,Naracoorte,Cathedral Cave,Unit 4 - 190 cm below datum,Stratigraphy in Brown and Wells 2000,Yes
6987,-33.2144,134.6204,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9893,Sediment,Charcoal,1.16,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Zone 8 (150-170 cm above bottom) - Level A in McDowell 1997,Yes,Yes
6988,-33.2144,134.6204,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9892,Sediment,Charcoal,3.03,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Level C,Yes,Yes
6989,-33.2144,134.6204,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9892,Sediment,Charcoal,3.03,<,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Level B,Yes,Yes
6990,-33.2144,134.6204,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9892,Sediment,Charcoal,3.03,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Zone 6 (110-130 cm above bottom) - Level C in McDowell 1997,Yes,Yes
6991,-33.2144,134.6204,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9891,Sediment,Charcoal,4.44,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Level D,Yes,Yes
6992,-33.2144,134.6204,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9891,Sediment,Charcoal,4.44,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Zone 5 (90-110 cm above bottom) - Level D in McDowell 1997,Yes,Yes
6993,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-544,Sediment,Shell (Velesunio ambiguus),24.1,=,AMS radiocarbon  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,95 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
6994,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-539,Sediment,Shell (Velesunio ambiguus),24.3,=,AMS radiocarbon  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A1 - 2,62 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
6995,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-540,Sediment,Shell (Velesunio ambiguus),30.3,=,AMS radiocarbon  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A1 - 2,57 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
6996,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-543,Sediment,Shell (Velesunio ambiguus),33.9,=,AMS radiocarbon  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,95 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
6997,-31.0,125.0,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,WAIT-98,Sediment,Charcoal & wood,0.39,=,Radiocarbon  ,Main Australia,WA,Nullabor-Roe Plain - Hampton Tableland,Hampton Tableland Site 28,"Horizon A4 - 1,95 cm (height relative to measured section)",Taphonomy,Yes
6998,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-539,Sediment,Shell (Velesunio ambiguus),19.5,=,U-series Th/U  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A1 - 2,62 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
6999,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-540,Sediment,Shell (Velesunio ambiguus),29.7,=,U-series Th/U  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A1 - 2,57 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
7000,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-852,Sediment,Charcoal,36.0,=,AMS radiocarbon  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A1 - 2,52 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
7001,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-854,Sediment,Charcoal,38.4,=,AMS radiocarbon  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,84 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
7002,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-543,Sediment,Shell (Velesunio ambiguus),59.5,=,U-series Th/U  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,95 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
7003,-37.0472,140.8035,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,GH-En9,Tooth,Dentine,60.5,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 70-74 cm below datum,"Stratigraphy, with sediment classification in Fortes and Bestland 2007",Yes
7004,-37.0472,140.8035,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,G_H-En4,Tooth,Dentine,67.2,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit D - 99-104 cm below datum,"Stratigraphy - also in Macken 2011, with sediment classification in Fortes and Bestland 2096",Yes
7005,-37.0472,140.8035,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,GH-En3,Tooth,Dentine,72.3,=,U-series Th/U  ,Main Australia,SA,Naracoorte,Victoria Fossil Cave,Unit C - 74-79 cm below datum,"Stratigraphy, with sediment classification in Fortes and Bestland 2007",Yes
7006,-27.95,151.7333,Pseudomys,australis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-543,Sediment,Shell (Velesunio ambiguus),87.8,=,U-series Th/U  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,95 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]"
7007,-35.92,137.08,Pseudomys,australis/shortridgei,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-925,Sediment,Charcoal,10.94,=,Radiocarbon  ,Main Australia,SA,Kangaroo Island,Seton Rockshelter,Unit I - 0-90 cm depth - Subunits a to f,Yes,Yes
7008,-35.92,137.08,Pseudomys,australis/shortridgei,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-1221,Sediment,Charcoal,16.1,>,Radiocarbon  ,Main Australia,SA,Kangaroo Island,Seton Rockshelter,Unit IV - >144 cm - Subunits m to o,Yes,Yes
7009,-35.92,137.08,Pseudomys,australis/shortridgei,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-1221,Sediment,Charcoal,16.11,<,Radiocarbon  ,Main Australia,SA,Kangaroo Island,Seton Rockshelter,"Unit II - 90-1,40 depth - Subunits g to k",Yes,Yes
7010,-35.92,137.08,Pseudomys,australis/shortridgei,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-1221,Sediment,Charcoal,16.11,=,Radiocarbon  ,Main Australia,SA,Kangaroo Island,Seton Rockshelter,Unit III - 140-144 cm - Subunit l,Yes,Yes
7011,-33.2144,134.6204,Pseudomys,bolami,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9893,Sediment,Charcoal,1.16,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Zone 8 (150-170 cm above bottom) - Level A in McDowell 1997,Yes,Yes
7012,-33.2144,134.6204,Pseudomys,bolami,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9892,Sediment,Charcoal,3.03,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Level C,Yes,Yes
7013,-33.2144,134.6204,Pseudomys,bolami,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9892,Sediment,Charcoal,3.03,<,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Level B,Yes,Yes
7014,-33.2144,134.6204,Pseudomys,bolami,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9892,Sediment,Charcoal,3.03,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Zone 6 (110-130 cm above bottom) - Level C in McDowell 1997,Yes,Yes
7015,-33.2144,134.6204,Pseudomys,bolami,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9891,Sediment,Charcoal,4.44,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Zone 5 (90-110 cm above bottom) - Level D in McDowell 1997,Yes,Yes
7016,-31.0,125.0,Pseudomys,bolami,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,WAIT-98,Sediment,Charcoal & wood,0.39,=,Radiocarbon  ,Main Australia,WA,Nullabor-Roe Plain - Hampton Tableland,Hampton Tableland Site 28,"Horizon A4 - 1,95 cm (height relative to measured section)",Taphonomy,Yes
7017,-20.4261,144.4778,Pseudomys,delicatulus,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,Beta-23752,Sediment,Charcoal,1.37,=,Radiocarbon  ,Main Australia,QLD,Desert Uplands - Prairie Gorge - Hughenden,Quippenburra Cave,Square 15-2d - spit 6 - 21 plus/minus 3 cm,Yes,Yes
